trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1054,False,"{'a': 0.9, 'e': 0.12122453220590715}",25,19,11.552223154767358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.9, 'e': 0.12098208314149533}",20,0,27.402699790495337,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.9, 'e': 0.12074011897521235}",20,4,-15.632219361879791,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1057,False,"{'a': 0.9, 'e': 0.12049863873726192}",20,16,9.36359322981123,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.9, 'e': 0.1202576414597874}",20,0,-36.56991203675766,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1059,False,"{'a': 0.9, 'e': 0.12001712617686783}",20,7,22.28477852727169,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.9, 'e': 0.11977709192451409}",20,12,4.2332946327624255,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.9, 'e': 0.11953753774066506}",20,0,-18.598981638036648,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1062,False,"{'a': 0.9, 'e': 0.11929846266518374}",20,0,24.577553884271225,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1063,False,"{'a': 0.9, 'e': 0.11905986573985336}",25,13,9.122661482812688,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.9, 'e': 0.11882174600837365}",30,20,-24.337903876264743,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1065,False,"{'a': 0.9, 'e': 0.11858410251635691}",20,15,2.232494271333695,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.9, 'e': 0.11834693431132419}",25,7,17.590199447420723,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.9, 'e': 0.11811024044270155}",25,10,24.311157867405434,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.9, 'e': 0.11787401996181614}",20,3,9.726426634372102,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1069,False,"{'a': 0.9, 'e': 0.11763827192189251}",20,14,12.521712765542615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.9, 'e': 0.11740299537804873}",25,0,35.765010236048525,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1071,False,"{'a': 0.9, 'e': 0.11716818938729262}",30,8,22.64568169113133,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.9, 'e': 0.11693385300851804}",20,0,12.322273266136893,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.9, 'e': 0.116699985302501}",25,20,8.892823125318035,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.9, 'e': 0.11646658533189601}",20,13,13.62758067573032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.9, 'e': 0.11623365216123221}",20,0,27.142553889085203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1076,False,"{'a': 0.9, 'e': 0.11600118485690974}",20,10,5.318002665651322,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.9, 'e': 0.11576918248719592}",25,8,30.309754398234983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.9, 'e': 0.11553764412222153}",20,3,6.1498385674841165,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1079,False,"{'a': 0.9, 'e': 0.1153065688339771}",20,8,-20.336536452514718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1080,False,"{'a': 0.9, 'e': 0.11507595569630913}",30,11,8.522341156966267,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
1081,False,"{'a': 0.9, 'e': 0.11484580378491652}",20,3,32.27468521819203,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.9, 'e': 0.11461611217734669}",20,0,12.977833324248763,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1083,False,"{'a': 0.9, 'e': 0.11438687995299199}",25,19,7.66419800640524,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.9, 'e': 0.114158106193086}",30,9,17.684552215624855,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1085,False,"{'a': 0.9, 'e': 0.11392978998069983}",25,9,30.975213311266828,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.9, 'e': 0.11370193040073844}",25,18,11.186587352673964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.9, 'e': 0.11347452653993696}",20,11,0.45484075983236005,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.9, 'e': 0.11324757748685708}",20,0,15.217924086132887,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1089,False,"{'a': 0.9, 'e': 0.11302108233188336}",30,17,24.532250022630524,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.9, 'e': 0.1127950401672196}",25,9,11.555257940114052,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1091,False,"{'a': 0.9, 'e': 0.11256945008688517}",20,15,6.641268837554509,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.9, 'e': 0.1123443111867114}",20,13,0.5683401875191583,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.9, 'e': 0.11211962256433797}",20,8,22.626433901411332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.9, 'e': 0.1118953833192093}",20,14,-0.22577560531091145,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.9, 'e': 0.11167159255257088}",25,15,18.406691209260483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.9, 'e': 0.11144824936746574}",20,11,6.586233506346668,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.9, 'e': 0.1112253528687308}",30,4,22.749041821851705,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
1098,False,"{'a': 0.9, 'e': 0.11100290216299334}",25,2,21.927569781050718,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.9, 'e': 0.11078089635866735}",25,9,14.385704920650525,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1100,False,"{'a': 0.9, 'e': 0.11055933456595002}",25,1,20.007343101286274,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1101,False,"{'a': 0.9, 'e': 0.11033821589681812}",25,7,18.261686434331914,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.9, 'e': 0.11011753946502448}",25,15,10.943362774200992,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.9, 'e': 0.10989730438609444}",25,17,13.207643375495305,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.9, 'e': 0.10967750977732224}",25,0,37.6428006280456,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1105,False,"{'a': 0.9, 'e': 0.1094581547577676}",30,16,21.800520755256017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.9, 'e': 0.10923923844825206}",25,13,5.74815549691372,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.9, 'e': 0.10902075997135556}",30,14,-11.746985825215926,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
1108,False,"{'a': 0.9, 'e': 0.10880271845141284}",25,18,-10.48157567157102,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1109,False,"{'a': 0.9, 'e': 0.10858511301451002}",20,14,10.621532411172769,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.9, 'e': 0.108367942788481}",20,12,16.778364095506813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.9, 'e': 0.10815120690290404}",20,9,6.088955641586155,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1112,False,"{'a': 0.9, 'e': 0.10793490448909823}",30,8,20.87226660446661,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1113,False,"{'a': 0.9, 'e': 0.10771903468012003}",35,23,21.233644217657414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.9, 'e': 0.1075035966107598}",20,0,23.122320910187927,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1115,False,"{'a': 0.9, 'e': 0.10728858941753827}",20,10,11.192794615067344,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.9, 'e': 0.10707401223870319}",20,12,14.10318063892124,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.9, 'e': 0.10685986421422579}",30,0,12.739401418719332,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
1118,False,"{'a': 0.9, 'e': 0.10664614448579733}",25,6,3.9956881117934877,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.9, 'e': 0.10643285219682574}",20,14,-0.3684928440660782,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.9, 'e': 0.1062199864924321}",30,6,11.307489549150883,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1121,False,"{'a': 0.9, 'e': 0.10600754651944723}",20,10,-24.465023905347753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1122,False,"{'a': 0.9, 'e': 0.10579553142640834}",20,15,11.232018457937095,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.9, 'e': 0.10558394036355552}",25,2,24.322049229073876,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.9, 'e': 0.1053727724828284}",25,1,-8.372391215714167,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
1125,False,"{'a': 0.9, 'e': 0.10516202693786275}",25,15,20.170497391457022,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.9, 'e': 0.10495170288398702}",30,18,21.491353276644134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.9, 'e': 0.10474179947821904}",20,7,0.903697728326827,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1128,False,"{'a': 0.9, 'e': 0.10453231587926261}",30,14,5.367177148132281,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1129,False,"{'a': 0.9, 'e': 0.10432325124750408}",20,3,14.271633299782971,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1130,False,"{'a': 0.9, 'e': 0.10411460474500908}",25,19,3.863772598593184,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.9, 'e': 0.10390637553551905}",25,14,21.746802383265013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.9, 'e': 0.10369856278444801}",25,3,21.403190777039683,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1133,False,"{'a': 0.9, 'e': 0.10349116565887913}",20,9,20.691361537174426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.9, 'e': 0.10328418332756137}",35,9,9.697455603171296,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
1135,False,"{'a': 0.9, 'e': 0.10307761496090624}",20,6,10.064897816401782,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1136,False,"{'a': 0.9, 'e': 0.10287145973098442}",30,11,31.48612817379908,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.9, 'e': 0.10266571681152246}",20,11,6.077684952983298,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1138,False,"{'a': 0.9, 'e': 0.10246038537789942}",30,9,5.238019701446092,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.9, 'e': 0.10225546460714362}",25,6,22.092806560706784,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1140,False,"{'a': 0.9, 'e': 0.10205095367792932}",25,11,30.152457355132075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.9, 'e': 0.10184685177057347}",20,15,8.214463016947608,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.9, 'e': 0.10164315806703232}",20,5,26.236245538754968,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.9, 'e': 0.10143987175089826}",20,12,1.0272328731747593,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.9, 'e': 0.10123699200739646}",20,8,15.63070366123145,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1145,False,"{'a': 0.9, 'e': 0.10103451802338166}",30,4,-16.856623464434186,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 1}",1
1146,False,"{'a': 0.9, 'e': 0.1008324489873349}",30,20,22.129917019181764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.9, 'e': 0.10063078408936023}",25,5,13.315502964802388,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1148,False,"{'a': 0.9, 'e': 0.10042952252118151}",25,17,16.528581666594828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.9, 'e': 0.10022866347613915}",20,10,19.465466688332278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.9, 'e': 0.10002820614918687}",30,13,28.447973327410132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.9, 'e': 0.0998281497368885}",20,0,16.276591974661084,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.9, 'e': 0.09962849343741471}",25,13,22.83991197251944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.9, 'e': 0.09942923645053989}",30,18,-62.94992885934765,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
1154,False,"{'a': 0.9, 'e': 0.09923037797763881}",20,11,14.77952302026491,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.9, 'e': 0.09903191722168353}",20,9,-0.3177911382035561,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1156,False,"{'a': 0.9, 'e': 0.09883385338724017}",25,13,24.55284553753059,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.9, 'e': 0.09863618568046569}",20,12,15.282782507195634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.9, 'e': 0.09843891330910476}",30,9,-15.76000361503215,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1159,False,"{'a': 0.9, 'e': 0.09824203548248654}",20,5,15.836065977483997,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.9, 'e': 0.09804555141152158}",30,2,33.774889160053924,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.9, 'e': 0.09784946030869852}",20,6,16.4261546225344,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.9, 'e': 0.09765376138808113}",20,8,19.60708811937609,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.9, 'e': 0.09745845386530497}",25,17,18.806965168300145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.9, 'e': 0.09726353695757436}",25,12,-0.6531665785183756,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1165,False,"{'a': 0.9, 'e': 0.09706900988365921}",25,11,-18.505970278222023,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1166,False,"{'a': 0.9, 'e': 0.09687487186389189}",20,12,16.79109824097184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.9, 'e': 0.09668112212016411}",20,13,-31.100338386728048,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1168,False,"{'a': 0.9, 'e': 0.09648775987592378}",25,13,12.068462341573273,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.9, 'e': 0.09629478435617193}",35,23,21.678644191099636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.9, 'e': 0.09610219478745959}",25,9,28.6259064328441,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.9, 'e': 0.09590999039788467}",20,3,28.12982289477562,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.9, 'e': 0.0957181704170889}",20,14,12.009714991075603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.9, 'e': 0.09552673407625471}",20,9,19.822225346674248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.9, 'e': 0.09533568060810221}",25,17,16.08613150556699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.9, 'e': 0.095145009246886}",25,11,-17.8414579644857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1176,False,"{'a': 0.9, 'e': 0.09495471922839223}",20,12,14.933318316815301,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.9, 'e': 0.09476480978993544}",35,0,51.50434979813696,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1178,False,"{'a': 0.9, 'e': 0.09457528017035557}",25,0,33.22875293251304,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1179,False,"{'a': 0.9, 'e': 0.09438612961001487}",20,7,24.567279241821616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.9, 'e': 0.09419735735079483}",25,8,30.933627711134143,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.9, 'e': 0.09400896263609325}",30,22,14.820784976528776,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.9, 'e': 0.09382094471082106}",25,7,16.28657455708122,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.9, 'e': 0.09363330282139942}",35,22,-21.056602614243527,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1184,False,"{'a': 0.9, 'e': 0.09344603621575662}",25,3,-50.34445045065623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
1185,False,"{'a': 0.9, 'e': 0.0932591441433251}",25,17,17.102066971364007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.9, 'e': 0.09307262585503845}",35,0,-2.204964539379512,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
1187,False,"{'a': 0.9, 'e': 0.09288648060332838}",20,6,24.027840403642767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.9, 'e': 0.09270070764212172}",25,8,29.28533403980655,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.9, 'e': 0.09251530622683747}",35,17,14.400503962891921,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1190,False,"{'a': 0.9, 'e': 0.0923302756143838}",25,12,23.096230551575545,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.9, 'e': 0.09214561506315504}",25,0,43.935179828326234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1192,False,"{'a': 0.9, 'e': 0.09196132383302873}",25,11,2.893249582064534,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1193,False,"{'a': 0.9, 'e': 0.09177740118536266}",25,7,18.82187459530942,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.9, 'e': 0.09159384638299194}",20,16,5.672469142212331,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.9, 'e': 0.09141065869022595}",30,20,6.673625178672645,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1196,False,"{'a': 0.9, 'e': 0.09122783737284551}",30,19,20.194739703502805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.9, 'e': 0.09104538169809981}",25,13,-0.41486647766043316,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1198,False,"{'a': 0.9, 'e': 0.09086329093470362}",20,5,27.45158804557751,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.9, 'e': 0.09068156435283421}",25,15,2.8548659747402994,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1200,False,"{'a': 0.9, 'e': 0.09050020122412854}",20,13,15.229730436223996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.9, 'e': 0.09031920082168028}",30,8,2.6014861841576282,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1202,False,"{'a': 0.9, 'e': 0.09013856242003691}",20,9,3.3936747295204026,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.9, 'e': 0.08995828529519685}",35,17,-22.34319028070712,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1204,False,"{'a': 0.9, 'e': 0.08977836872460646}",25,15,18.133915898972383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.9, 'e': 0.08959881198715725}",25,20,10.195603952773919,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.9, 'e': 0.08941961436318292}",20,16,7.326914680914621,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.9, 'e': 0.08924077513445655}",20,7,25.21334995634603,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.9, 'e': 0.08906229358418764}",25,12,10.900787989738319,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1209,False,"{'a': 0.9, 'e': 0.08888416899701927}",25,11,14.74177716220528,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.9, 'e': 0.08870640065902523}",25,13,20.066766821509862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.9, 'e': 0.08852898785770719}",25,19,10.087924848460332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.9, 'e': 0.08835192988199177}",20,5,23.706573293934635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.9, 'e': 0.08817522602222778}",20,1,19.496341704787618,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.9, 'e': 0.08799887557018332}",30,19,24.595242438728285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.9, 'e': 0.08782287781904297}",20,11,16.18435698791372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.9, 'e': 0.08764723206340487}",25,5,18.13543332767708,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1217,False,"{'a': 0.9, 'e': 0.08747193759927806}",30,15,30.205889510681317,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.9, 'e': 0.08729699372407951}",25,18,12.635819903791813,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.9, 'e': 0.08712239973663134}",20,13,14.854711586568348,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.9, 'e': 0.08694815493715809}",20,4,24.00532533824416,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.9, 'e': 0.08677425862728377}",25,17,17.64260755818907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.9, 'e': 0.0866007101100292}",20,16,10.576550892625225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.9, 'e': 0.08642750868980914}",20,8,-21.899739677944638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1224,False,"{'a': 0.9, 'e': 0.08625465367242953}",20,10,10.483677822138882,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.9, 'e': 0.08608214436508467}",20,12,11.452099239431261,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.9, 'e': 0.08590998007635449}",20,12,12.449162374568099,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.9, 'e': 0.08573816011620179}",25,15,18.064180273458426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.9, 'e': 0.08556668379596938}",20,10,16.99080219123953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.9, 'e': 0.08539555042837745}",25,3,9.248575644893867,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1230,False,"{'a': 0.9, 'e': 0.08522475932752069}",20,8,-60.15060678118348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1231,False,"{'a': 0.9, 'e': 0.08505430980886565}",20,14,11.868128009661334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.9, 'e': 0.08488420118924792}",30,21,22.327976785661804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.9, 'e': 0.08471443278686942}",20,13,13.443017997424088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.9, 'e': 0.08454500392129569}",25,19,15.10697767289613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.9, 'e': 0.08437591391345309}",25,11,4.0263450315187095,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1236,False,"{'a': 0.9, 'e': 0.08420716208562619}",25,10,-36.591348158204525,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
